did,r_type,r_name,r_character,myroom_move,r_rarity,t_normal_shout1,t_normal_shout2,t_good_shout1,t_good_shout2,t_best_shout1,t_best_shout2,t_normal_phrase1,t_normal_phrase2,t_normal_phrase3,t_good_phrase1,t_good_phrase2,t_good_phrase3,t_best_phrase1,t_best_phrase2,t_best_phrase3,t_lobby_touch1,t_lobby_touch2,t_lobby_touch3,t_lobby_touch4,t_forest_heart,t_party_in,t_party_out,t_lobby_induce,t_lobby_present,t_lobby_end,t_dragon_appear,lactea_sorrow,lactea_bye,lactea_farewell,mail_message,party_in_induce
120102,frostdragon,물 빙하고룡,고고함,fly_slow,legend,서리의 숨결을 느껴라,내가 얼음의 주인이다!,나의 냉기는 피할 수 없지.,모조리 얼려주마!,나의 냉기에 벌벌 떨어라!,얼어 붙어라!,내가 바로 냉기의 지배자다.,내 숨결은 그 어떤 것도 얼어붙게 만들지.,"내 한기를 감당할 수 있겠는가, 테이머여.",투명한 얼음은 보는 이의 마음을 비추곤 하지.,영혼까지 얼어붙는 한기를 넌 견딜 수 있을까?,항상 냉철한 판단만이 소중한 것을 지킬 수 있다.,극한의 추위도 너를 누를 수는 없나보군.,"내 얼음이 너를 보호할 것이다, 마스터.",네 적은 죽음보다 차가운 고통 속에 빠질 것이다.,항상 네 곁에 있다.,오늘따라 추워보이는구나.,냉기가 필요한가?,모조리 얼려버리겠다.,이걸 싫어할 리가 없지.,모두 얼려버리겠다.,잠시 쉬도록 하지.,너에게 줄 것이 있다.,빙하 속에서 구한 물건이다.,아직은 줄 게 없구나.,,그런 생각이로군,이제 돌아갈 시간이네,넌 정말 훌륭한 테이머 였어,챙겨줘서 고마워!,발톱이 근질근질한데?
120104,frostdragon,빛 빙하고룡,고고함,fly_slow,legend,서리의 숨결을 느껴라,내가 얼음의 주인이다!,나의 냉기는 피할 수 없지.,모조리 얼려주마!,나의 냉기에 벌벌 떨어라!,얼어 붙어라!,내가 바로 냉기의 지배자다.,내 숨결은 그 어떤 것도 얼어붙게 만들지.,"내 한기를 감당할 수 있겠는가, 테이머여.",투명한 얼음은 보는 이의 마음을 비추곤 하지.,영혼까지 얼어붙는 한기를 넌 견딜 수 있을까?,항상 냉철한 판단만이 소중한 것을 지킬 수 있다.,극한의 추위도 너를 누를 수는 없나보군.,"내 얼음이 너를 보호할 것이다, 마스터.",네 적은 죽음보다 차가운 고통 속에 빠질 것이다.,항상 네 곁에 있다.,오늘따라 추워보이는구나.,냉기가 필요한가?,모조리 얼려버리겠다.,이걸 싫어할 리가 없지.,모두 얼려버리겠다.,잠시 쉬도록 하지.,너에게 줄 것이 있다.,빙하 속에서 구한 물건이다.,아직은 줄 게 없구나.,,그런 생각이로군,이제 돌아갈 시간이네,넌 정말 훌륭한 테이머 였어,챙겨줘서 고마워!,날 데려가면 좋은 일이 있을거야
120105,frostdragon,어둠 빙하고룡,고고함,fly_slow,legend,서리의 숨결을 느껴라,내가 얼음의 주인이다!,나의 냉기는 피할 수 없지.,모조리 얼려주마!,나의 냉기에 벌벌 떨어라!,얼어 붙어라!,내가 바로 냉기의 지배자다.,내 숨결은 그 어떤 것도 얼어붙게 만들지.,"내 한기를 감당할 수 있겠는가, 테이머여.",투명한 얼음은 보는 이의 마음을 비추곤 하지.,영혼까지 얼어붙는 한기를 넌 견딜 수 있을까?,항상 냉철한 판단만이 소중한 것을 지킬 수 있다.,극한의 추위도 너를 누를 수는 없나보군.,"내 얼음이 너를 보호할 것이다, 마스터.",네 적은 죽음보다 차가운 고통 속에 빠질 것이다.,항상 네 곁에 있다.,오늘따라 추워보이는구나.,냉기가 필요한가?,모조리 얼려버리겠다.,이걸 싫어할 리가 없지.,모두 얼려버리겠다.,잠시 쉬도록 하지.,너에게 줄 것이 있다.,빙하 속에서 구한 물건이다.,아직은 줄 게 없구나.,,그런 생각이로군,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,내가 활약할 차례야!
120241,figer,땅 파이거,격정적,fly_fast,hero,야생의 힘으로!,날 막을 수 없을걸!,이제 끝내주지!,힘이 솟는군!,박살내주마!,막아 볼 테면 막아봐라!,내 힘에 너무 압도되지는 말라고.,나의 힘을 두려워하라!,넌 그리 강해보이지 않는군.,자신감은 자신의 진정한 강함에서 비롯되지.,재미있는 녀석이군. 나를 보고도 두려워하지 않다니.,내 강력한 힘은 스스로도 주체하기가 힘들군.,"네 녀석, 훌륭한 자신감을 지니고 있군.",너라면 이 파이거님의 동료가 될 자격이 있다.,네 적은 내 발톱 앞에 모두 무릎을 꿇을 것이다.,오늘도 힘이 넘치는구나.,힘자랑 좀 해볼까?,팔씨름 한 판 어떤가.,용호상박이라... 너도 그렇게 생각하나?,내 기운을 나눠주마.,좋았어!,정말 나 없이 되겠나?,이걸 준비했다.,맘에 드나보군,또 줄 일이 있을 거다.,,어? 정말이야?,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,나도 싸울 수 있어!
120242,figer,물 파이거,격정적,fly_fast,hero,야생의 힘으로!,날 막을 수 없을걸!,이제 끝내주지!,힘이 솟는군!,박살내주마!,막아 볼 테면 막아봐라!,내 힘에 너무 압도되지는 말라고.,나의 힘을 두려워하라!,넌 그리 강해보이지 않는군.,자신감은 자신의 진정한 강함에서 비롯되지.,재미있는 녀석이군. 나를 보고도 두려워하지 않다니.,내 강력한 힘은 스스로도 주체하기가 힘들군.,"네 녀석, 훌륭한 자신감을 지니고 있군.",너라면 이 파이거님의 동료가 될 자격이 있다.,네 적은 내 발톱 앞에 모두 무릎을 꿇을 것이다.,오늘도 힘이 넘치는구나.,힘자랑 좀 해볼까?,팔씨름 한 판 어떤가.,용호상박이라... 너도 그렇게 생각하나?,내 기운을 나눠주마.,좋았어!,정말 나 없이 되겠나?,이걸 준비했다.,맘에 드나보군,또 줄 일이 있을 거다.,,어? 정말이야?,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,발톱이 근질근질한데?
120243,figer,불 파이거,격정적,fly_fast,hero,야생의 힘으로!,날 막을 수 없을걸!,이제 끝내주지!,힘이 솟는군!,박살내주마!,막아 볼 테면 막아봐라!,내 힘에 너무 압도되지는 말라고.,나의 힘을 두려워하라!,넌 그리 강해보이지 않는군.,자신감은 자신의 진정한 강함에서 비롯되지.,재미있는 녀석이군. 나를 보고도 두려워하지 않다니.,내 강력한 힘은 스스로도 주체하기가 힘들군.,"네 녀석, 훌륭한 자신감을 지니고 있군.",너라면 이 파이거님의 동료가 될 자격이 있다.,네 적은 내 발톱 앞에 모두 무릎을 꿇을 것이다.,오늘도 힘이 넘치는구나.,힘자랑 좀 해볼까?,팔씨름 한 판 어떤가.,용호상박이라... 너도 그렇게 생각하나?,내 기운을 나눠주마.,좋았어!,정말 나 없이 되겠나?,이걸 준비했다.,맘에 드나보군,또 줄 일이 있을 거다.,,어? 정말이야?,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,발톱이 근질근질한데?
120244,figer,빛 파이거,격정적,fly_fast,hero,야생의 힘으로!,날 막을 수 없을걸!,이제 끝내주지!,힘이 솟는군!,박살내주마!,막아 볼 테면 막아봐라!,내 힘에 너무 압도되지는 말라고.,나의 힘을 두려워하라!,넌 그리 강해보이지 않는군.,자신감은 자신의 진정한 강함에서 비롯되지.,재미있는 녀석이군. 나를 보고도 두려워하지 않다니.,내 강력한 힘은 스스로도 주체하기가 힘들군.,"네 녀석, 훌륭한 자신감을 지니고 있군.",너라면 이 파이거님의 동료가 될 자격이 있다.,네 적은 내 발톱 앞에 모두 무릎을 꿇을 것이다.,오늘도 힘이 넘치는구나.,힘자랑 좀 해볼까?,팔씨름 한 판 어떤가.,용호상박이라... 너도 그렇게 생각하나?,내 기운을 나눠주마.,좋았어!,정말 나 없이 되겠나?,이걸 준비했다.,맘에 드나보군,또 줄 일이 있을 거다.,,어? 정말이야?,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,발톱이 근질근질한데?
120344,darknix,빛 다크닉스,격정적,fly_fast,legend,빛을 경배하라!,물러나라!,빛의 힘으로!,정화의 시간이다!,압도적인 힘을 느껴라!,마이아의 힘으로!,아름다운 이 곳을 지키는 것이 나의 사명.,나는 마이아를 따른다.,"나는 다크닉스, 빛의 첫번째 자손이지.",너는 누구를 따르는가?,힘이야 말로 질서를 수호할 수 있는 유일한 방법이다.,나를 믿어라. 너에게 이 세상의 진실을 보여주마.,항상 타락을 경계해야 한다.,"라테아에도, 이 세상에도, 악이 자리잡을 곳은 없다!",네 적은 내 발톱 앞에 모두 무릎을 꿇을 것이다.,왜그러나 테이머여.,예전이 그립구나.,좋은 기분이군.,내게 볼일이 있나?,내게는 쓸모 없는 것들이니까.,이제 빛은 네 안에 있다.,날 실망시키지 마라.,어서 가져가라.,내게는 쓸모 없는 것들이니까.,욕심을 경계하는 것이 좋을 것이다.,,그런 생각이로군,헤어질 시간이다,그동안 정말 즐거웠어,챙겨줘서 고마워!,발톱이 근질근질한데?
120345,darknix,어둠 다크닉스,격정적,fly_fast,legend,어둠을 두려워 하라.,가소롭구나!,어둠을 느껴라!,파멸의 시간이다!,압도적인 힘을 느껴라!,증오가 날 키운다!,이 더러운 세상은 지킬 가치가 없다.,나의 사명은 이미 예전에 사라졌다.,마이아 아오라...,너는 누구를 따르는가?,어둠 그 자체가 모든 것을 지배할 것이다.,나를 믿어라. 너에게 이 세상의 진실을 보여주마.,너도 알겠지. 힘이야 말로 이 세계의 유일한 진리다.,네 안의 증오를 키워라!,복수만이 내 존재를 유지하는 힘이다.,어둠은 어디에든 있다.,날 귀찮게 하지 마라.,기분 나쁜 생각이 났군.,무슨 일이냐.,내게는 쓸모 없는 것들이니까.,이제 어둠은 너의 것이다.,날 다루는 게 두렵나?,어서 가져가라.,내게는 쓸모 없는 것들이니까.,너는 욕심이 많구나.,,그런 생각이로군,헤어질 시간이다,그동안 정말 즐거웠어,챙겨줘서 고마워!,발톱이 근질근질한데?
120041,orpheusdragon,땅 오르페우스,쾌활함,object_box,hero,날 감당할 수 있을까?,버틸 수 없을 걸!,살고 싶으면 비켜라!,상대가 안된다!,내가 해결하지!,그대로 밀어붙여!,내 돌진은 지축을 뒤흔들지.,살아남는 자가 더 강한 거다.,"참고, 견디며 한 방을 노린다.",내 공격은 누구도 버틸 수 없다.,전투는 생사의 갈림길.,승리는 강자만의 특권.,"날 감당하다니, 대단하다!",이 오르페우스가 너와 함께한다.,함께라면 두려울 것이 없다.,안부 인사인가?,평온한 날이군.,평온함을 지키는 것도 중요하다.,달리 맡길 일이 있나?,필요하면 가져라.,"가자, 승리의 길로!",후퇴할 때로군,이걸 받아라.,필요하면 가져라.,또 줄 일이 있을 거다.,,그런 생각이로군,헤어질 시간이다,그동안 정말 즐거웠어,챙겨줘서 고마워!,발톱이 근질근질한데?
120042,orpheusdragon,물 오르페우스,쾌활함,object_box,hero,날 감당할 수 있을까?,버틸 수 없을 걸!,살고 싶으면 비켜라!,상대가 안된다!,내가 해결하지!,그대로 밀어붙여!,내 돌진은 지축을 뒤흔들지.,살아남는 자가 더 강한 거다.,"참고, 견디며 한 방을 노린다.",내 공격은 누구도 버틸 수 없다.,전투는 생사의 갈림길.,승리는 강자만의 특권.,"날 감당하다니, 대단하다!",이 오르페우스가 너와 함께한다.,함께라면 두려울 것이 없다.,안부 인사인가?,평온한 날이군.,평온함을 지키는 것도 중요하다.,달리 맡길 일이 있나?,필요하면 가져라.,"가자, 승리의 길로!",후퇴할 때로군,이걸 받아라.,필요하면 가져라.,또 줄 일이 있을 거다.,,그런 생각이로군,헤어질 시간이다,그동안 정말 즐거웠어,챙겨줘서 고마워!,발톱이 근질근질한데?
120043,orpheusdragon,불 오르페우스,쾌활함,object_box,hero,날 감당할 수 있을까?,버틸 수 없을 걸!,살고 싶으면 비켜라!,상대가 안된다!,내가 해결하지!,그대로 밀어붙여!,내 돌진은 지축을 뒤흔들지.,살아남는 자가 더 강한 거다.,"참고, 견디며 한 방을 노린다.",내 공격은 누구도 버틸 수 없다.,전투는 생사의 갈림길.,승리는 강자만의 특권.,"날 감당하다니, 대단하다!",이 오르페우스가 너와 함께한다.,함께라면 두려울 것이 없다.,안부 인사인가?,평온한 날이군.,평온함을 지키는 것도 중요하다.,달리 맡길 일이 있나?,필요하면 가져라.,"가자, 승리의 길로!",후퇴할 때로군,이걸 받아라.,필요하면 가져라.,또 줄 일이 있을 거다.,,앗! 나를 보내려고?,이제 돌아갈 시간이네,넌 정말 훌륭한 테이머 였어,챙겨줘서 고마워!,발톱이 근질근질한데?
120045,orpheusdragon,어둠 오르페우스,쾌활함,object_box,hero,날 감당할 수 있을까?,버틸 수 없을 걸!,살고 싶으면 비켜라!,상대가 안된다!,내가 해결하지!,그대로 밀어붙여!,내 돌진은 지축을 뒤흔들지.,살아남는 자가 더 강한 거다.,"참고, 견디며 한 방을 노린다.",내 공격은 누구도 버틸 수 없다.,전투는 생사의 갈림길.,승리는 강자만의 특권.,"날 감당하다니, 대단하다!",이 오르페우스가 너와 함께한다.,함께라면 두려울 것이 없다.,안부 인사인가?,평온한 날이군.,평온함을 지키는 것도 중요하다.,달리 맡길 일이 있나?,필요하면 가져라.,"가자, 승리의 길로!",후퇴할 때로군,이걸 받아라.,필요하면 가져라.,또 줄 일이 있을 거다.,,앗! 나를 보내려고?,이제 돌아갈 시간이네,넌 정말 훌륭한 테이머 였어,챙겨줘서 고마워!,발톱이 근질근질한데?
120351,catsdragon,땅 캣츠곤,배려깊고 세심함,object_nest,rare,말랑손이 궁금하냥?,이게 장난으로 보이냥?,내가 만만해 보이냥?,나랑 해보겠다는 거냥?,고작 그정도냥?,도저히 용서가 안되냥?,"네가 나의 집사인 거구나, 인간?",캭! 내 목에 방울 단 게 누구냥?,너도 내 말랑손을 노리고 있냥?,발톱이 가렵다냥.,그럼 나무에 대고 긁으면 되냥?,못본 척 해주면 고맙다냥.,그릉… 그릉…,집사 마음에 들었다냥.,앞으로도 계속 놀아달라냥.,무슨 일이냥?,별 볼 일 없는 날이다냥.,낮잠이나 자야겠다냥.,몸단장을 해야겠다냥.,말랑손의 선물이다냥.,사냥이냥?,아니구냥…,여기! 여기다냥!,말랑손의 선물이다냥.,캭! 욕심도 많다냥!,,앗! 나를 보내려고?,이제 돌아갈 시간이네,넌 정말 훌륭한 테이머 였어,챙겨줘서 고마워!,발톱이 근질근질한데?
120352,catsdragon,물 캣츠곤,배려깊고 세심함,object_nest,rare,말랑손이 궁금하냥?,이게 장난으로 보이냥?,내가 만만해 보이냥?,나랑 해보겠다는 거냥?,고작 그정도냥?,도저히 용서가 안되냥?,"네가 나의 집사인 거구나, 인간?",캭! 내 목에 방울 단 게 누구냥?,너도 내 말랑손을 노리고 있냥?,발톱이 가렵다냥.,그럼 나무에 대고 긁으면 되냥?,못본 척 해주면 고맙다냥.,그릉… 그릉…,집사 마음에 들었다냥.,앞으로도 계속 놀아달라냥.,무슨 일이냥?,별 볼 일 없는 날이다냥.,낮잠이나 자야겠다냥.,몸단장을 해야겠다냥.,말랑손의 선물이다냥.,사냥이냥?,아니구냥…,여기! 여기다냥!,말랑손의 선물이다냥.,캭! 욕심도 많다냥!,,어? 정말이야?,그럼 가볼게,함께했던 시간 오래도록 기억할게,챙겨줘서 고마워!,발톱이 근질근질한데?
120353,catsdragon,불 캣츠곤,배려깊고 세심함,object_nest,rare,말랑손이 궁금하냥?,이게 장난으로 보이냥?,내가 만만해 보이냥?,나랑 해보겠다는 거냥?,고작 그정도냥?,도저히 용서가 안되냥?,"네가 나의 집사인 거구나, 인간?",캭! 내 목에 방울 단 게 누구냥?,너도 내 말랑손을 노리고 있냥?,발톱이 가렵다냥.,그럼 나무에 대고 긁으면 되냥?,못본 척 해주면 고맙다냥.,그릉… 그릉…,집사 마음에 들었다냥.,앞으로도 계속 놀아달라냥.,무슨 일이냥?,별 볼 일 없는 날이다냥.,낮잠이나 자야겠다냥.,몸단장을 해야겠다냥.,말랑손의 선물이다냥.,사냥이냥?,아니구냥…,여기! 여기다냥!,말랑손의 선물이다냥.,캭! 욕심도 많다냥!,,그런 생각이로군,헤어질 시간이다,그동안 정말 즐거웠어,챙겨줘서 고마워!,발톱이 근질근질한데?
